,Global X,Global Y,Nestin,CK7,Megalin,N/A,CD14,CD20,N/A,Calbindin,Aqp2,N/A,aSMA,VCAM-1,N/A,Beta catenin,CD31,Vimentin,CD163,WT1,Seq 22,N/A,MCP1,LC3B,N/A,CD68,MPO,N/A,CD3,IL9,N/A,Seq 17,CD56,TNF-a
12830,7444,1090,1,1,86,1,567,1959.5,1,1352,1,1,1,1,1,1,1,15890,1,192,78,1,36,133.5,1,13,248,1,178,145.5,1,1,172,33
12831,6610,6372,1,1,1,1,1,1,1,229,1,1,1,1,1,1,1,15419,51,1,327,1,1,441,1,391,1481,1,1,24,1,1,1,1
12832,1669,2390,1,1,1,24221,1,1,1,1,2046,1,1,1,1,1,1,51317,1,1,1,1,1,1,1,862,1584,24,1,1,1299,1,689,1
12833,2205,808,1,30234,1,1,1,1,1,247,4038,137,1,1,1,1160,1,12556.5,1,407,1,8,1,1,71,94.5,1818,1,363,1,1,452,432,1
12834,272,5048,1,1,285.5,1,1,1,1,1,1,1,1,1,1,1,1,19982,1,1,1,8,1,1,1,1,324,1,293,1,1,1,219,1
12835,828,4532,1,1,1,559,1,1,80,603,1,1,1,1,47036,1,1,47440,1,583,1,1,1,1307,20,1193,72,1,720,994,1,1,60,1
12836,6950,6801,1,1,1,1,1,1,1,1,285,1,1,1,1,1,1,12168,1,1,1,1,1,1,1,1,74,1,234,1,1,1,1,1
12837,6059,7073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50220,1,174,1,63,1,1147,1,1,189,1,427,1,1,20,1,1
12838,7988,1876,1,1,1,1,1,1,1,1,1,1,1,1,1,277.5,1,6368,1,1,1,1,1,190,1,1,1,1,34,1,1,1,1,1
12839,1858,271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6554,16850,1,1906,202,5975,1,1250,1,1,1737,1,1,618,1,1,1,1
12840,7662,773,1,1,1,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,260,1,26,1,1,1,11,1
12841,1369,1681,1,1,1,180,1,1,1,3305,1410,1,1,1,1,174,1,45086,1,629,1,1,1,446,1,1546,3284,325,1085,1,1,1,376,1
12842,207,5041,1,1908,1,1,1,1,1,1,8772,1,1,1,1,1,1,28095,1,661,1,8,1,122,1,428,811,1,370,1,1,1,288,1
12843,7389,7517,1,736,1,6812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,560,132,1,1,226,1,138,1
12844,6279,6543,1,17458,752.5,25587,788,1,1,1,1,1,24,1,1,654,3487,1689,33,3,72,560,457,137,1,1,1,1,1395,564,1,1,381,1
12845,1011,4321,1,25156,1,1,1,1,741,685.1672834,1,1,1,1,1,1,1,42809.5,1,168,1,1,1,1,528,392.5,389,1,303,61,1,1,126,1
12846,973,5231,1,1,1,1,1,1,1,1483,13266,1,1,1,1,1,1,41038,745,37,1,1,1,1068,1,2097,1430,1,628,186,1,1,811.5,1
12847,5,4518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32301,1,402,1,1,1,85,1,1,1,1,95,108,1,1,1,1
12848,820,4546,1,1,1,559,1,1,80,546,1,1,1,1,47036,1,1,45628,1,160,1,1,1,101,20,405,37,1,1013,1,1,1,278,1
12849,1648,2860,1,1,1,644,1,1,1,1,1,1,1,1,1,1,1,39785,1,1,1,124,1,1,1,165,2012,1,355,1,1263,1,50,1
12850,899,5229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48435,324,2143,1,1,1,219,1,1346.5,1,1,1,1,1,1,267,1
12851,706,5709,1,1,1,1377,1,1,1,5015,6799,16,1,1,1,1,1,52225,1,1185,1,1,1,415,1,1295,3013,9,393,140,1,1,2346,1
12852,6784,1414,1,1,1,1,1,1,1,1,1,1,291,1,765,1,215,2318,1,1,495,1,1,573,1,520,284,421,1014,1,1,405,597,1
12853,660,3855,1,1,1,1,1,1,1,1,4259,1,1,1,1283,1,1,20513,1,245,1,69,1,1,1,1,1810,1,318,127,1,1,291,1
12854,1547,3452,1,1,1,7870,1,1,1,3798,236.5,1,1,1,1,1,1,49019,1,670,1,1,1,1,1,503,523,1,226,1,1,1,1557.5,1
12855,6591,6305,1,1670,928,1,1,1,1,1,1,1,1,1,1,757,1,50235,1,1,318,1,1,1,1,1,100,1,1,1,1,1,1,1
12856,243,3388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35168,237,113,1,1,1,5,237,1,838,1,24,1,1,1,568,1
12857,6807,1031,1,518,1,1,1,1,1,378,7604,1,1,936,765,1,1195,9041,1,866,1,1,1,1,1,373,1589,39,338,1,1,1,1044,235
12858,1551,2155,1,38814,1,1434,1,1,1,14765,13977,1,1,1,1,1,1,950,1,1223,1,301,1,1,1,1133,1474,24,1339,1,1299,1,941,1
12859,1184,4059,1,1,1,1,1,1,1,1,221.5203965,1,1,1,1,1,1,49725,1,23,1,239,1,323,1,1056,1203,1,1240,285,1,1,734,1
12860,420,5904,1,1,1,546,1,1,1,4378,1,16,1,1,1,1,1,8869,1,1,1,1,1,31,1,1,176,9,1,142,1,1,1,1
12861,7193,8375,1,1,1,1,1,1,1,1,1565,1,1,1,1,1,1,2193,1,1,218,1,1,1,1,345,543,462,172,1,1,1,22,1
12862,1332,4208,1,1,1,1,1,1,1,1,1,1,1,3371,1,1,1,49445,1,1913,1,1,1,1,44,468,1068,1,1,1,1,1,216,1
12863,991,4259,1,1,1,1,1,1,741,1,1837,1,1,1,1,1,1,32175,1,1599,1,239,1,1,528,59,706.5,1,1,1,1,1,88,1
12864,6179,7756,1,140,314,20501,1,1,1,574,1,1,1,1,1,1,1,5614,56,118,41,79,1,1,1,228,124,1,189,1,1,20,152,1
12865,2019,2301,1,1,1,10424,1,1,1,1,1,1,1,1,1,1,143,34308,1,727,1,1,1,1,1,13,340,1,611,1,1,1,81,222
12866,1376,544,1,1,1,1,95,4939,1,1,1,1,1,1,1,1,1,28670,346,190,1,112,1,173,224,120,936,1,437,350,3,1,541,1
12867,6663,7829,1,1,1,1,1,1,1,1,1,1335,1,1,1,1,1,1,1,1,154,1,1,1,1,1,240,1,1,1,1,484,1,1
12868,1141,3979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16560,1,134.5,1,1,1,1,1,1,1603,1,17,610,1,1,1,1
12869,320,4832,1,1,1,1,1,1,1,8230,1,1,1,1,1,1,1,18032,1,483,1,319,1,1,1,847,1522,130,52,1,1,264,1002,1
12870,1077,987,1,1,4125,1,1,1,1,1,1,1493,1,1,1,1,1,37222,1,481,1,1,1,1,1,794,290.5,1,87,388,101,1,1696,1
12871,1102,3089,1,1,1,1,1,1,1,1,1,1,1,1,11479,1,1,36383,1,198,1,2448,1,1,1,329,807,55,708,1,1,1,1,1
12872,5768,7878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,486,45,1,1,1,1,256,1,526,1,1,1,1,1
12873,499,5408,1,1,1,1377,1,1,1,1,1,1,1,1,1,1,1,23920,238,561,1,1,1,1,1,512,1609,631,135,1,1,1,713,1
12874,7967,6849,1,1,1,1,1,1,10,1,1,32,1,1,1,1,1,14628,1,1,1,17,1,1,1,1,1,1,196,1,19,1,1,1
12875,2107,279,1,1,1,1,1,1,1,213,6097,165,1,1,1,4409,1,25534,113,571,1,5975,541,654,1,1517,1292,365,296,247,1,1,98,5
12876,6773,515,1,1461,1,1,1,1,1,1,302,1,751,1,1,1,1,15823,1,144,1,1,1,73,59,22,431,1,190,1,1,1,1,1
12877,1514,2617,1,1,1,9619,1,1,1,24,6378,1,1,1,1,1,1,31358,1,503,1,421,1,340,282,142,2890,24,52,367,130,1,1134,1
12878,102,4927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15052,457,115,1,8,1,1,1,65,1408,1,1,1,1,1,41,1
12879,331,3505,1,1,1,1,1,1,1163,1,1,1,1,1,1,1,1,12747,1,7382,1,1,1,1,1,28,53,1,127,1,1,1,1,1
12880,1154,2451,1,1,1,1,1,1,1,1,6303,349,1,1,1,1,1,10462,98,743,1,1,1,1,1,571,1464,1,502,1,271,1,1440,1
12881,7186,7317,1,1,1,1882,1,1,1,59.5,1,1,1,1,1,62,1,1,1,152,66,251,1,1,1,10.5,556,132,7,1,1,1,222,1
12882,6646,1878,1,1514,1,1,1,271,1,18327,17454,95,1,1,1,1,702,316,1,1,33,1,1,640,1,1454,1763,38,318,1,105,1,726,1
12883,1030,1099,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,41440,1,305,1,50,1,299,1,41,58,1,24,1,101,1,131,1
12884,1252,3127,1,1,1,1,1,1,1,1,1,1,1,1,11479,1,1,48050,1,442,1,1,1,143,1,793,789,1,1,1,1,1,482,1
12885,307,4503,1,1,965,1,1,1,1,1,1,1,1,1,1,1,1,1164,1,34,1,1,1,1,1,140,292,1,129,1,1,1,2,1
12886,6981,7534,1,1,6,1,1,1,591,1,1,1,1,305,1,131,1,1,1,79,119,1,1,22,1,1,537,1,1,174,1,1,1,1
12887,1331,4332,1,32886,1,7,1,1,741,1,1,1,1,1,1,1,1,40222,1,1058.5,1,56,1,1,528,103,1662,1,1,105,1,1,1,1
12888,2320,2177,1,1,1,1,1,1,1,1,1,1,28327,1,1,1,1,10920,287.5,218,1,1,1,477,1,217,1355,24,190,159,1,1,1212,1
12889,1261,4122,1,22128,1,1,1,1,1,1551.5,1,1,1,1,1,1,1,36307,1,18,1,1,1,69,44,519.5,1531,1,1,1,1,1,546,1
12890,2625,485,1,1,1,35,930,1830,1,1,1,1,1,1,1,3328,1,5451,1,44,1,1,1,104,1,18,40,1,82,1,1,1,20,1
12891,662,2503,1,1,843,1,1,1,696,3271,1,1,1,1,1,1,1,1260,1,198,1,1,1,1,1,72,2129,50,181,1,1187,1,229,1
12892,2110,2149,1,1,1,10424,1,1,1,1,1,1,1,1,1,1,1,51417,1,134,1,1,1,538,242,735,2250,1,80,115,1,1,77,1
12893,7631,2677,1,1,1,1,1,1,1,2095,12579,1,1,74.5,1,1,1,1,1,155,1,1,1,153,429,145.5,1833,496,1,246,1,1,1,1
12894,2520,169,1,1,1,688,1230,1,1,1,1,1,1,1,1,1,1,18068,201,412,1,112,1,1,1,203,129,1,643,1,1,1,460,1
12895,506,5547,1,1,7239,1377,1,2840,1,1,1,1,1,1,1,1,1,40593,76.5,257,1,1,1,20,1,1,1,631,1,380,1,1,380,1
12896,7960,3281,1,22387,1,70,1,1,1,248,1,1,1,1,17329,1,1,3864,1,1582,1,2,1,1,1,238,692,592,342,1,1,1,403,1
12897,6944,5857,1,4762,1,1,1,1,1497,1,1,1,1,1,1,1,1,52477,1,322,1,1,1,354,956,616,417,1,417,1,1,1,137,1
12898,2376,457,1,1,1,688,1771,1,1,1,3943,1,1,1,1,1,1,13671,1,1167,1,112,1,1,1,748,670,2683,1,469,1,1,540,1
12899,1375,3462,1,1,1,7870,1,1,1,6863,1,1,1,1,1,1,1,42385,1,1433,1,1,1,1,1,670,1084,1,1,1,1,1,391.5,1
12900,7913,5072,1,1,1,1,1,1,1,1,3905,1,1,1,1,1,1,1,1,26,1,1,1,1,212,1,375,1,1,1,1,1,1,1
12901,5755,8400,1,1,1,1,1,1,1,1,2947,1,1,1,1,1,1,51430,64,520,1,1,1,326,1,1,395,1,1,1,1,1,142,1
12902,7217,5887,47,18831,1,1,1,9338,1,108,8891.5,1,1,1,1,1,1,1,210,892,324,1,1,448,1,418,1367.5,165,1142,104,1,1,658,1
12903,6678,5061,1,1,226,1,1,1,1296,1,1,1,1,1,1,1,1,449,1,23,32,24,1,1,1063,42,42,8,57,1,1,1,132,1
12904,2377,385,1,132,1,688,146,1,1,1,1,1,562,1,1,1,1,4985,1,730,1,112,1,1,1,1,1,1,259,1,1,1,160,1
12905,200,4058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,363,286,1758,1,1,1,1,1,1,1,1,224,1,1,1,29,1
12906,6288,7368,1,1,1,7386,1,1,1,2748.5,1,1,1,1,1,1,1,16588,1,424,379,1,94.5,111,1,312,4,1,329,83,1,1,1,1
12907,6419,6254,1,1862,1,1,1,1,1,1,987,1,1,1,1,1,1,260,1,1,1,1,1,1,1,1,135,1,1,1,1,1,1,1
12908,6855,6432,1,1,1,1,1,1,1,877,1354,1,1,1,1,1,1,830,1,1,1,1,1,68,1,233,1262,1,732,1,1,1,1,1
12909,57,4886,1,888.5,1,1,1,1,1,1,1,1,1,1,1,1,1,21677,293,578.5,1,8,1,1,1,609,876,1,7,494,1,1,1,1
12910,7112,6480,1,1,1,1,1,1,1,281,1,1,1,1,1,579,1,55,52,1,22,1,1,1,1,126.5,15,1,29,1,1,89,1,69
12911,1311,488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,974,24873,1,882,1,1,1,1,1,175,440,1,1,1,3,1,1,1
12912,1604,3471,1,1,1,1,1,1,1,3431,1,1,1,1,1,1,1,49370,113,14,1,291,1,1,1,1001,913.5,1,463,1,1,1,1470,1
12913,7762,89,1,1,1,223,1,1,1,661,9,1,1,1,1,13.5,1,1007,55,9,1,167,1,28,1,198,769,1,259,11,1,2,142,1
12914,7874,2151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5873,1,1,1,1,8,1,1,1,282,1,7,1,1,1,1,1
12915,8272,2275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,611,1,32,1,1,1,1,1,1,680,1,322,1,1,1,1,1
12916,1436,4008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50334,73,356,1,1,1,138,46,154,1990,1,14,328,1,1,788,1
12917,6629,5553,1,50343,1,1,1,1,1,1,7897,1,2803,1,1,1,1,5938,457,605,199,1,1,457,229,48,1147,1,577,77,1,86,1054,1
12918,1529,2610,1,1,1,9619,1,1,1,1,3900,1,1,1,1,1,1,28924,1,1,1,421,1,1,282,664,1434,24,52,1,130,1,752.5,1
12919,560,2749,1,1,1,1,1,1,1,3913,2888,1,1,1,947,1,1,7451,1,1219,1,1,1,3.5,35,872,2664,1,554,1,1,1,184,1
12920,7758,5344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,5,1,1,1,4,103,26,1,297,1,29,1,1,1,1,113
12921,458,6067,198,1,1,546,1,1,1,4762,1,1,1,1,1,1,1,29621,48,868,1,1,152,153,1,226,1,10,1,1,1,438,1,1
12922,1322,4216,1,32397,1,1,1,1,1,1,1,1,1,1,1,1,1,49445,1,1,1,1,1,4.5,44,1,1880,1,1,1,1,1,1,1
12923,301,3705,1,1,1,1,1,1,1,264,908,1,1,1,1283,1,1,12409,1,515,1,1,1,132.5,1,1188,2206,1,1,155,1,1,1,1
12924,272,2439,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,407.5,1,155,1,1,1,1,1,1,351,1,60,1,1,1,14,1
12925,1990,2075,1,1,4355,10424,1,1,1,810,1,1,1,1,6366,1,1,27836,1,1,1,1,1,259,1,523,1175,1,1,1,497,1,1733,1
12926,6859,7881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42367,9,826,56,1,1,1,1,907,146,1,6,1,1,223,15,1
12927,6600,6872,1,1,1,1,1,1,1,514,1,1,1,1,1,1,532,15956,1,1,131,1,1,1,1,209,1,1,182,1,1,1,370,1
12928,1130,5153,1,1,1,1,1,1,1,4601,1,1,1,1,1,1,1,47820.5,204,360,1,1,1,636,1,513,893,218,1,1,1,1,1486,1
12929,488,5967,1,1,7397,546,1,1,1,1,1,16,1,1,1,1,3150,39004,1,1196,1,1,1,1,442,1080,1029,9,1462,56,1,1,1768,1
12930,124,4519,1,1,1,1,1,1,1,1352,1,1,1,1,1,1,1,12308,1,197,1,1,1,1,1,14,188.5,1,1,1,1,1,1,1
12931,1501,3934,1,1,1,1,1,1,1,908.5,4499,1,1,1,1,1,1,48130,1,621,1,1,1,1,46,133.5,3066,1,1290,1,1,1,878.5,1
12932,8238,1080,1,1,1,1,1,1,1,646,1,1,1,1,1,1,1,5243,93,180.5,139,1,1,1,1,222,271,1,184,106,1,1,109,116
12933,1349,1144,1,1,300,1,1,1,1,1,1,1,1,1,1,1,1,36744,99,447,1,391,1,385,1,35,457,1,159,1,1,1,1156,1
12934,1412,796,1,1,1,323,1,2660,1,1,1,1,15037,1,1,1,3932,21550,1,950,1,115,1,1,1,1,1,1,1,1,3,1,1,1
12935,351,4429,1,1,1,1,1,1,1,1135,2854,1,1,1,1,1,1,13357,45,485,1,1,1,247,1,362,778,1,41,117,1,1,415,1
12936,6076,8671,1,1,1,1,1,1,1,1,1,1,588,1,1,1,1,5855,1,43,1,1,1,1,1,124,1,1,1,1,159,1,1,1
12937,1252,3996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50199,1,921,1,1,1,424,46,1239,1262,1,1,1,1,1,1763,1
12938,7720,267,1905,1,1,223,2483,438,1,352,3231,1,1,464,1,1,1,8839.5,342,336.5,1,167,83,845,32,1000,589,1,572,40,1,13.5,266,623
12939,6333,5993,1,1,1,1,1,1,3551,1,1,1,1,1,1,1,1,7351,708,799,1,1,1,1,1708,277,82,1,191,1,1,1,74,1
12940,921,5536,1,1,1,1,1,1,1,1,1,16,4414,1,1,1,1,50445,6,765,1,1,1,135,1,13,243,9,1811,1,1,1,849,1
12941,528,4995,1,1,134,1,1,1,1,2327,595,1,1,1,1,434,1,1,1,1,1,1,1,1,1,1,1311,114,1,1,1,1,1,1
12942,7382,984,1,1188,1,1,1,1,1,1368,1,1,1,1,1,1,1,1,1,674,56,1,1,1,1,315,98,1,68,1,1,1,14,1
12943,292,5133,1,1,1,4648,1,1,1,1,1,1,1,1,1,1,1,52924,1,1,1,1,1,1,145,153,401,1,85,1,1,1,1,1
12944,1637,2052,1,1,1,1434,1,1,1,411,44,1,1,1,1,1,1,37093,1,334,1,301,1,1,656,733,1449,24,144,1,1,1,418,1
12945,7226,2476,1,1,1,1,1,1,1,2783,39884,1,1,1,1,1,1,1,1,567,115,3,1,719,127,46,1720,367,662,1,1,1,1132,1
12946,7981,860,1,1,289,1986,1,1,1,1,3358,1,1,1,1,1,1,1,203,43,221,1,1,218,141,1,1167,1,131,1,1,1,1,1
12947,241,4738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23546,197,299,1,365,88.5,36,284,43,230,184,165.5,35,1,1,507,1
12948,1179,4077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52092,1,692,1,239,1,324,1,879,738,1,1778,285,1,1,654,1
12949,1084,4195,1,1,1,1,1,1,1,3282,5123,1,1,1,1,1,1,49245,349,853,1,239,1,1,1,59,2491,1,265,292,1,1,826,1
12950,688,4588,1,1367,1,1,1,1,1,10846,6951,1,1,1,1,1,1,41274,1,241,1,1,1,404,1,348,1152,1,444,1,1,1,1158,1
12951,761,4034,1,1,1,1,1,1,1,1,1,1,1,1,3115,1,1,8252,1,1489,1,1,1,1,1,1,378,1,1,1,1,1,109.5,1
12952,2266,1785,1,1,2898,6367,1,1,34,11835,2960,131,1,1,6366,1,1,40351.5,1,191,94,126,1,437,53,553,1216,94,17,1,497,1,110,1
12953,5935,7239,95,1,33.5,1,1,1,1,1,1035,1,1,1,1,1,1,1,1,1,1,63,1,1,1,1,534,1,21,1,1,1,1,1
12954,7152,3980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1508,23,123,13,1,1,20,1,1,622.5,1,1,1,1,1,670,1
12955,717,4546,1,5227,1,1,1,1,1,1,1,1,1,1,4541,1,1,32329,1,84.5,1,1,1,445,1,893,1515,1,154,1,188,1,82,1
12956,58,4867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29834,293,521,10.5,8,1,1,1,741,343,1,1,1,1,1,928,1
12957,458,3220,1,1,1,1,1,1,1,3076,1,1,1,1,1,1,1,30584,162,24,1,1,1,533,858,1808,464,1,940,126,255,1,25,1
12958,7590,3210,1,1,1,1,1,1,1,5864,1,1,1,1,1,1,1,1,1,27,1,225,1,1,1,458,843,1,214,52,20,1,132,1
12959,407,2420,1,1,4716,1,1,1,14,4513,8441,1,1,1,947,266.5,1,15293.5,1,1098,1,1,1,1,1,1,4734,1,1,1,1,1,1,1
12960,851,1837,1,1,1,1,1,1,1,3184,8248,1,1,1,1,1,1,16905,168,918,1,56,1,1,1,342,1685,7,39,1,1,1,593,1
12961,7922,3704,1,1,1,1,1,1,1,1,1,1,1,1,17329,1,1,9853,1,149,1,1,1,102,1,86,48.5,111,11,1,1,1,1,1
12962,7750,3932,1,1,1,1,1,255,1,1,171,1,1,453,1,1,1,4912,23,233,139,1,1,298,1,65.5,1256,1,82,79,1,1,1,1
12963,968,3975,1,1,1,6208,1,1,1,1,1,1,1,1,1,1,1,49096,809,898,1,1,1,425,1,929,862,1,1,1,1,1,1574,1
12964,7529,5740,1,1,1,1,1,1,1,1,3766,1,1,1,1,1,41,6170,1,419,1,1,1,126,1,81,945,1,217,214,1,1,554,1
12965,1173,3989,1,1,1,1,1,1,1,1,7889,1,1,1,1,1,1,47684,1,640,1,1,1,90,1,971,846,1,2282,106,1,1,1730,1
12966,6978,8993,1,12,2641,1,1,1,1,1,472,1,1,1,1,1,1,1,1,1,256,1,1,1,1,1,595,45,1,1,1,1,1,1
12967,731,5554,1,1,1,1377,1,1,1,1,1,16,1,1,1,1,1,37666,348,733,1,1,1,1,1,515,528.5,9,172,1,1,1,225,1
12968,1455,2138,1,1,1,1434,1,1,3378,1950,1,1,1,1,1,1,1,14563,1,520,1,301,1,450,1,71,2018,24,220,1,1299,1,461,1
12969,1941,2679,1242,1,1,110,1,1,1,12530,1,1,1,1,1,1,1,49248,739,1024,1,21,1,820,5,1115,2294,26,1420,564,1,1,2162,1
12970,6864,7212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2144,1,1,1,1066,1,10,1,40,160,1,62,1,1,1,332,1
12971,7602,2174,1,1,1,1,1,57,1,1467,7839,1,1,1,1,1,40.5,22101,210,839,175,1,1,519.5,1,444,1045,420,759,1,1,1,519,1
12972,7065,3839,1,17315,1,1,1,308,1,1,1695,1,1,605.5,1,1528,1,1,1,161,1,1,1,3,1,1,1618,1,368,53,1,1,1,1
12973,2375,1716,1,1,13025,6367,1,1,1,1,1,131,8826,1,1,1,1,50057,1,203,1,126,1,1,325,1,564,94,1,1,1,1,201,1
12974,1649,57,1,3344,1,3522,1,1,1,1,1,1,3462,1,1,1,1,30679,194,104,23,1,1,170,693,263,999,1,164,1,241,1,299,1
12975,491,5488,1,1,1,1377,1,1,1,1,1,1,1,1,1,1,1,17448,1,1,1,1,1,1,1,1,185,631,173,1,1,1,119,1
12976,1280,4608,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,48135,360,183,1,1,1,1,89,609,586,171,200,335,1,1,999,1
12977,932,4954,1,1,1,1,1,479,1,1487,2081,1,1,1,1,1,1,295,369,231,56,35,1,312,1,629,967,1,228,1,1,1,8,1
12978,2166,1788,1,15439,1,1,1,1,34,4697.534677,1,1,1,1,6366,1,1,31595,1,897,1,1,1,532,53,1597,1465,1016,316,1,497,1,2193,1
12979,1628,3343,1,1,1,1,1,1,1,2353,1,1,1,1,1,1,1,46149,233,238,1,291,1,1,1,590.5,822,1,68,1,1,1,1,1
12980,626,5838,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,39377,256,1,1,1,1,172,442,191,717,9,1,1,1,1,207.5,1
12981,1657,2691,1,1,1,644,1,1,1,5718,2592,1,1,1,1,1,1,20416,1,1,1,124,1,68.5,1,685,1916,1,142,77.5,1263,1,586,1
12982,6850,4440,1,18252,1,1,1,1,1,3799,226,1,1,1,1668,1,1,14321,1,1,408,1,1,1,1,409,618,1,129,183,35,1,233,1
12983,7996,3323,1,4475,1,70,1,1,1,2306,167,1,1,1,17329,1,1,1,1,590,1,2,1,348,1,496,1295,592,212,1,1,1,219,1
12984,812,4968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.5,59,1,1,1,158,1,94,233,1,162,1,1,1,142,1
12985,7468,4957,1,1,1,198,1,1,1,551,498,1,1,1,1,1,1,419,1,621,1,699,1,430,589,369.5,406,1,430,1,1,1,111,1
12986,6552,6408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20226,1,1,1,1,1,1,1,1,246,1,304,1,1,1,1,1
12987,1524,3953,1,1,1,1,1,1,1,1,2633.5,1,1,1,1,1,1,45886,1,1,1,1,1,1,1,411,1494,1,1,1,1,1,584,1
12988,1622,1565,1,13251,1,180,1,1,1,1,4424,1,1,1,1,1,1,22932,1,453,1,1,1,616,265,127,3497,1016,393,1,1,1,474,1
12989,5946,8724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,1,1,1,1,13,1,1,1,159,1,1,1
12990,7373,8188,1,1,1,169,1,1,1,1,1,1,1,1,1,1,1,12394,1,1,1,1,1,1,1,1,1,1,35,1,1,1,1,1
12991,529,3668,57,1,1,1,1,1,1,325,1,1,1,1,1283,1,1,1430,1,1653,1,1,1,1,1,80,510,1,159,1,1,1,2289,837
12992,1372,3785,1,1,1,39921,1,1,1,1,1,1,1,1,1,1,1,47447,1,1,1,1,1,1,1,104,882,1,1,1,1,1,1,1
12993,1557,3245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38178,1,1121,1,1,1,115,1,580,1315,887,67,1,1,1,1,1
12994,6349,8672,1,25513,1,1,1,1,1,1862,1,1,1,1,1,1,1,46199,1,54,1,1,1,363,1,434,763.5,1,412,1,1,1,1,1
12995,710,5100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5002,185,18.5,1,1,1,137,1,934,1620,1,1,155,1,1,521,1
12996,423,6330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.5,204,10,279,1,1,1,19.5,1
12997,2237,909,1,1,1,1,1,1,1,1,1,137,1,1,1,1,1,10555,1,171,28,1,1,1,71,677,1,1,224,116,1,1,530,1
12998,229,6180,1,1,1,1391,1,1,1,6762,3736,1,252,1,1,1,1,27205,1,317,1,349,1,41,1,732,790,10,245,1,1,34,76,1
12999,1520,2198,1,13316,1,1,1,1,1,1,27850,1,1,1,1,1,1,6628,1,174,1,32,1,334,1,471,2727,24,761,1,1299,1,1418,1
13000,5648,8412,1,15887,1,1,1,1,1,6160,3849,1,1,1,1,1,1,12347,1,827,1,1,1,1,1,670,1408,1,754,1,1,1,270,1
13001,184,6825,1,1,1,1,1,1,1,1,1,1,1,1,2870,1,1,31549,1,1,42.5,467,1,1,150,1,556,1,49,1,1,95,280,1
13002,7531,6982,1,1,1,657,1,1,1,1,1,1,1,1,1,1,1,22001,1,248,1,1,1,68,1,543,24,55,650,120,36,1,145,1
13003,5657,8296,1,118,1,1,1,1,1,13670,4799,1,1,1,1,1,1,84,1,1,1,1,1,1,1,1366,476.5,1,37,267,1,1,628,1
13004,6828,2490,1,1,1,240,1,1,1,1,1,1,1,1,1,1,1,24014,1,3500,1,1,1,1,1,1,1420,1,19,1,1,1,648,1
13005,1990,1179,1,1,1,1,1844,1,1,1849,1,1,1,1,6366,1,1,29793,544,266,1,1,1,1,1,833,581,65,889,1,497,1,1051,1
13006,7568,594,1,359,343,1,165,1,1,106,2203,1,705,1,1,1,1,1,87,658,112,1,1,83,20,494,1084,1,692,12,1,1,644,79
13007,859,3813,1,1,1,1,1,1,1,2566,3909,1,1,1,1283,1,1,33170,310,1522.5,1,69,1,1353,1,837,1523.5,1,1,1,1,1,527,1
13008,7,5695,1,458,1,1,1,1,1,1,1,1,1,1,1,1,1,8973,1,234,1,1,1,120,145,178,320,631,112,1,1,1,1,1
13009,1461,3820,1,1,1,1,1,1,1,1,956,1,1,1,1,1,1,46798,1,1,1,1,1,241,1,292,812,1,662,39,1,1,1,1
